,Unnamed: 0,Unnamed: 1,time,geometry
8,gdf_nodes8,0,15 mins,"POLYGON ((-8229050.079277569 4965757.44065244, -8229429.901380156 4965809.539020784, -8230113.959651079 4965925.788817428, -8230456.367272811 4965984.185814322, -8230472.564258722 4966091.424042896, -8230228.006469398 4966678.722826256, -8228912.599706439 4968649.385859764, -8228651.043430871 4968825.096579231, -8228441.76278818 4968924.950308569, -8228026.54108752 4969119.374318427, -8227425.081878765 4969383.5563387, -8226966.746139322 4969457.907462646, -8226288.064599803 4969425.555916569, -8225985.275584846 4969306.16598055, -8225896.553950682 4969033.909511716, -8225802.110494694 4968529.608934522, -8225904.023488514 4968307.165769616, -8226490.220795082 4967238.087781463, -8227039.037016644 4966549.045748823, -8227232.387840203 4966350.958632826, -8227722.304919183 4966043.845650221, -8227961.64182439 4965896.898727625, -8229050.079277569 4965757.44065244))"
9,gdf_nodes9,0,15 mins,"POLYGON ((-8228145.196532758 4993298.502166467, -8228620.141140227 4994277.154514077, -8228712.213491063 4994481.653976042, -8227801.375153493 4995218.152605682, -8227292.967907091 4995629.227322299, -8227251.456868975 4995644.953284484, -8226671.337606605 4995687.272151461, -8226476.528497715 4994475.440898224, -8226538.533454088 4994295.881716126, -8226663.879200721 4994163.231476925, -8227034.461785572 4993865.253504923, -8227760.966178336 4993429.109090925, -8228145.196532758 4993298.502166467))"
10,gdf_nodes10,0,15 mins,"POLYGON ((-8221584.804981838 4984559.424901642, -8221610.742423192 4984568.749756535, -8222224.892053899 4985109.591877626, -8222631.642341308 4985663.952698503, -8222831.12686881 4986272.170762889, -8222836.21416954 4986299.517709674, -8222878.938590107 4986541.509901225, -8222056.654907463 4986786.391514179, -8221243.388103575 4986560.928379784, -8220871.603268224 4986427.20645851, -8220837.661955481 4986412.834035462, -8220822.277601854 4986329.159591712, -8220688.883456034 4985382.576226451, -8220963.163549401 4985004.586353535, -8221358.058311042 4984610.858794247, -8221584.804981838 4984559.424901642))"
11,gdf_nodes11,0,15 mins,"POLYGON ((-8228438.590182693 4983133.900580753, -8228804.441689185 4983249.22428601, -8229466.213798052 4983574.99684963, -8229821.178258345 4984520.110587742, -8229646.573637036 4984941.192334232, -8229351.977736601 4985214.966255516, -8229043.77859439 4985443.634334533, -8227977.560511572 4985533.523273233, -8226846.565617061 4984294.832180439, -8226844.572998177 4984279.433369701, -8227184.075181198 4983381.46145873, -8227453.357029427 4983300.577743954, -8228438.590182693 4983133.900580753))"
12,gdf_nodes12,0,15 mins,"POLYGON ((-8230396.755685491 4982398.313874769, -8233353.657395791 4982687.059825901, -8233667.110817966 4983234.650659162, -8233285.841562 4984625.213855266, -8233244.141280749 4984698.475002731, -8233239.688501115 4984706.240922518, -8232710.475641884 4984965.961549365, -8232418.273110501 4984989.951270752, -8232063.219594616 4984911.819421284, -8231606.453459993 4984774.090026231, -8231593.173044742 4984766.765300795, -8231325.2492943 4984500.357888987, -8231058.995336221 4984111.945295628, -8230930.899998165 4983921.193587534, -8230818.189013737 4983738.284290723, -8230294.24156642 4982582.771496641, -8230396.755685491 4982398.313874769))"
13,gdf_nodes13,0,15 mins,"POLYGON ((-8248405.27706544 4956891.678332052, -8248467.860883162 4956980.850481986, -8248649.589951882 4958131.082649088, -8248592.79474768 4958506.494650467, -8248296.595846578 4959253.709009605, -8247780.518687258 4959920.187180278, -8247537.819933432 4960232.800582116, -8246621.1150587 4959945.054456917, -8246419.415273331 4959678.559762442, -8246364.089486407 4959590.375308905, -8246215.455702299 4959076.952466589, -8246163.269125015 4958655.252317859, -8246531.358153271 4957763.400248856, -8247016.789056775 4957351.304923188, -8247497.210583191 4957065.344776303, -8248405.27706544 4956891.678332052))"
14,gdf_nodes14,0,15 mins,"POLYGON ((-8230621.097855287 4983628.513886168, -8231090.376300675 4983630.278673903, -8231722.459501349 4983740.578540644, -8231740.21496013 4983750.093800885, -8231988.09007028 4984009.641911355, -8232207.445126887 4984382.886782661, -8232422.547778947 4984871.018135581, -8232263.416566858 4985641.241054854, -8231913.583935092 4986047.616834006, -8231493.742475566 4986421.837024698, -8230747.645852421 4986255.1065423, -8229936.872605125 4985941.277310525, -8229821.078070804 4985864.800065657, -8229761.254976451 4985695.298972257, -8229659.820656439 4985320.841881178, -8229809.879330031 4984272.329628529, -8230226.503656273 4983853.218051014, -8230345.682303115 4983736.048868239, -8230493.848545361 4983678.075129781, -8230621.097855287 4983628.513886168))"
15,gdf_nodes15,0,15 mins,"POLYGON ((-8227537.347585231 4988323.742942477, -8228851.307194809 4988475.839044414, -8229570.787327705 4989122.314405194, -8228990.478822199 4990289.78664072, -8228818.056062909 4990557.176363747, -8228236.767945885 4991398.010224201, -8227452.822695872 4992125.282336899, -8226880.774096582 4992496.085267488, -8226488.217044248 4992596.446328068, -8226041.959469558 4992336.139722698, -8226114.072235693 4990964.124951746, -8226181.197888641 4989775.013268461, -8227537.347585231 4988323.742942477))"
16,gdf_nodes16,0,15 mins,"POLYGON ((-8230021.275043045 4962957.689816372, -8230632.396783601 4963067.62455631, -8231847.872039677 4963409.426609248, -8232150.705582431 4963504.954272093, -8232958.896217539 4963903.086744786, -8232929.051462057 4964014.587874541, -8232822.518709369 4964400.103610126, -8232406.92965439 4965054.86642169, -8231326.273433615 4965263.187880462, -8230691.574224908 4965331.254414227, -8230358.862530826 4965338.623301796, -8228830.490450029 4964972.255391481, -8228035.880792798 4964728.85928556, -8227935.670987186 4964464.802934442, -8227905.41434959 4964252.462175782, -8227967.096479438 4963980.184863138, -8228330.331977895 4963619.283427368, -8228696.940456927 4963353.026246828, -8230021.275043045 4962957.689816372))"
17,gdf_nodes17,0,15 mins,"POLYGON ((-8223564.110055939 4974599.683211718, -8223921.746184009 4974693.674613692, -8224514.522472483 4975217.498188102, -8224946.809451081 4976066.930821765, -8224514.555868332 4977526.917840075, -8223646.7981737 4978224.098053075, -8221543.204888129 4976062.154889528, -8221498.387661136 4975945.373051403, -8221803.336274214 4975343.866564466, -8222092.933929512 4975124.442148331, -8222545.436527639 4974814.599694905, -8222915.328931646 4974665.728349711, -8223564.110055939 4974599.683211718))"
18,gdf_nodes18,0,15 mins,"POLYGON ((-8235540.94067454 4975577.799313643, -8235769.891471253 4975586.483733946, -8236297.467933971 4975642.910612242, -8236597.262454626 4975684.657895211, -8236969.236533111 4975759.365551477, -8237167.296171132 4976001.581576152, -8237911.789793608 4977013.743041666, -8238033.718031875 4977536.632810445, -8237181.021864346 4978527.169581482, -8236930.052072353 4978789.533435095, -8236614.260940869 4978732.441613925, -8236212.219467921 4978627.298873171, -8235878.004960713 4978486.100993874, -8235320.450159125 4978002.330733286, -8235046.370440844 4977744.808869485, -8234671.056777634 4977151.318919834, -8234386.724534249 4976392.41977881, -8234398.33515714 4976034.248796758, -8235316.988122962 4975583.926898739, -8235540.94067454 4975577.799313643))"
19,gdf_nodes19,0,15 mins,"POLYGON ((-8225467.11675105 4962140.386997896, -8225671.465940299 4962258.867757272, -8228083.057992997 4964073.516521906, -8228367.790986548 4964417.658103203, -8228550.889285005 4964763.044756012, -8228324.988642338 4965046.822530957, -8227759.930907072 4965290.931137686, -8225880.412624517 4965951.49343551, -8225431.884132215 4965793.273848105, -8225318.471834993 4965689.473910984, -8224733.710549857 4964705.256849247, -8225217.393737352 4962516.701167722, -8225297.577166571 4962235.652811346, -8225389.304426985 4962183.661510803, -8225467.11675105 4962140.386997896))"
0,gdf_nodes0,0,15 mins,"POLYGON ((-8209845.040350829 4966091.58552503, -8210120.767597576 4967925.00527614, -8210216.713866692 4970121.380067673, -8209910.997149125 4970206.678142566, -8209678.328281418 4970231.924048133, -8209281.34071335 4970092.874110386, -8207852.332410039 4968442.284448457, -8208025.400822375 4966938.24363413, -8208223.360272852 4966722.678064033, -8208415.052435998 4966521.401689785, -8208609.171364044 4966317.912695601, -8209845.040350829 4966091.58552503))"
1,gdf_nodes1,0,15 mins,"POLYGON ((-8211801.881151688 4952307.226045904, -8212613.990232873 4952325.022750271, -8213610.67816174 4952350.090650611, -8213622.322180478 4952415.267491506, -8212206.260333944 4955377.796954686, -8211825.547675431 4955454.0507752, -8211589.5614869 4955406.245426017, -8210309.877148536 4954958.646165158, -8210226.109231714 4954917.793706094, -8210080.759372585 4954668.694170245, -8209915.884074771 4953859.633586033, -8210045.092607735 4953588.949925833, -8210639.104542555 4952847.093334351, -8211095.892941077 4952443.853961955, -8211462.757454935 4952340.825781728, -8211686.38717999 4952315.625969061, -8211801.881151688 4952307.226045904))"
2,gdf_nodes2,0,15 mins,"POLYGON ((-8256478.968038102 4956531.815355484, -8256366.980630362 4957581.669001534, -8256169.444193951 4957931.449649703, -8255475.222453516 4958957.101932276, -8254916.298422192 4959036.625605331, -8254348.390907961 4958962.999072362, -8254218.124839836 4958145.457555535, -8254155.841584736 4957451.907033705, -8254157.010439389 4957195.482961812, -8254165.96052645 4956950.241463369, -8254343.348135029 4956806.569551939, -8256187.277576375 4956562.115082596, -8256478.968038102 4956531.815355484))"
3,gdf_nodes3,0,15 mins,"POLYGON ((-8225738.591593247 4985734.294406916, -8225830.764131624 4985807.254974833, -8226336.933856262 4986761.823635337, -8226350.848792611 4987332.343995011, -8226261.615088791 4988252.102483271, -8225723.685913429 4989372.190416907, -8225522.409142127 4989566.345010424, -8224625.953282768 4989815.629047954, -8223994.092721076 4989368.187876895, -8223847.585139243 4989075.992177999, -8223746.685152789 4988382.170989369, -8224157.977275424 4987499.445986558, -8224400.419994421 4987068.264539087, -8225098.738292117 4986243.205737156, -8225222.558961727 4986111.665295484, -8225476.968525986 4985863.917469677, -8225738.591593247 4985734.294406916))"
4,gdf_nodes4,0,15 mins,"POLYGON ((-8232470.303840498 4962415.445347533, -8233275.255078424 4962574.813676716, -8233486.183249579 4962789.466078821, -8235419.758276861 4964822.667790173, -8235556.748042231 4965245.969485782, -8235474.148980064 4965439.072655307, -8235413.145899108 4965525.166630792, -8234742.668606061 4965590.533969258, -8233368.874770181 4965604.332654807, -8231426.58342677 4964974.002134902, -8231126.009669678 4964844.699928936, -8230832.193005679 4964593.982697137, -8230547.148317553 4964310.423539016, -8230279.87022016 4963665.514466288, -8230310.594399618 4963241.371218598, -8230315.269818231 4963176.973498107, -8230320.167875826 4963109.582353698, -8230954.91161233 4962893.264611485, -8232470.303840498 4962415.445347533))"
5,gdf_nodes5,0,15 mins,"POLYGON ((-8229570.787327705 4989122.314405194, -8228784.727007365 4990794.579372719, -8228273.659225133 4991591.145421729, -8227454.592675774 4992529.381826323, -8226555.899294651 4993055.723971824, -8226388.407988804 4993134.627693908, -8226220.404613299 4992816.249197886, -8226292.183420961 4992130.272207689, -8226473.856829937 4991076.126729941, -8226758.678879079 4990016.54720186, -8227550.327437856 4989543.859726959, -8228229.921797201 4989265.858790459, -8229570.787327705 4989122.314405194))"
6,gdf_nodes6,0,15 mins,"POLYGON ((-8218267.428496453 4991850.990566283, -8218888.557859232 4992014.21053503, -8219088.042386733 4992243.877095588, -8219255.511428682 4992857.966964365, -8219556.597255431 4994240.083004831, -8219555.996130181 4994528.44358503, -8218941.022735244 4994625.733711444, -8217968.724906809 4994659.582304894, -8217682.066086067 4992591.191257168, -8217703.350372707 4992075.707594174, -8218267.428496453 4991850.990566283))"
7,gdf_nodes7,0,15 mins,"POLYGON ((-8228105.043592428 4985052.227744883, -8229313.950998546 4985535.56788481, -8229494.143858292 4985747.900923056, -8229481.664943375 4985836.586453669, -8229277.026323448 4986705.18534798, -8228722.443752267 4987586.367224463, -8228371.876411859 4987897.880588701, -8227130.931256293 4988761.895611462, -8227109.602441857 4988736.278043821, -8226411.206220519 4986663.273227022, -8226385.023876284 4986394.195520417, -8226517.182375752 4985623.589554854, -8227077.486768764 4985375.427554608, -8227784.510250637 4985079.909574018, -8228105.043592428 4985052.227744883))"
8,gdf_nodes8,0,15 mins,"POLYGON ((-8216648.798572523 4967325.063830459, -8217150.337406343 4967715.80490291, -8217254.966595738 4968550.342557435, -8217181.907613932 4968747.416956597, -8216499.15178105 4969483.107379317, -8215855.958895195 4969501.728338484, -8215743.103195429 4969427.17128855, -8215384.687830921 4968952.469000822, -8215106.500423428 4968210.343121924, -8215483.01633714 4967373.059553906, -8215983.441976051 4967337.690397467, -8216648.798572523 4967325.063830459))"
9,gdf_nodes9,0,15 mins,"POLYGON ((-8236644.183619995 4952034.650246934, -8236813.879051761 4952042.126410098, -8236947.462440712 4952102.229105408, -8237488.898180032 4952394.216174777, -8237701.039733638 4952535.668405014, -8237875.655486897 4952695.139954375, -8238812.286550481 4953731.357746528, -8239019.340803358 4954284.059855736, -8238946.092578415 4955386.888725201, -8238910.804299833 4955502.824203117, -8238586.341380019 4955778.634734308, -8237595.56451611 4955523.852869609, -8236656.028013816 4955198.016257509, -8236346.33719043 4955084.811833973, -8236098.350760789 4954887.367092944, -8236071.444839864 4954865.210712644, -8235802.986755867 4954643.151121594, -8235654.25278422 4954344.220288251, -8235345.975718364 4953672.88715856, -8235294.835544294 4953322.364177292, -8235352.699415609 4952978.49495818, -8235492.483300198 4952639.739496176, -8235599.984532457 4952519.264005047, -8236644.183619995 4952034.650246934))"
10,gdf_nodes10,0,15 mins,"POLYGON ((-8235982.211136043 4956556.718028503, -8238271.830422681 4957252.346543591, -8238566.159156336 4957385.229969067, -8238993.959959456 4957725.95365551, -8239500.463642566 4958259.680138538, -8239885.740400201 4958735.580344056, -8240159.50842391 4959342.609265164, -8240247.706856466 4959807.720392103, -8240110.806146688 4959980.749012181, -8240045.383681947 4960061.748113643, -8239907.592416245 4960220.887404905, -8239376.654104905 4960332.038498376, -8239031.329912516 4960327.783747445, -8238726.125264607 4960217.278243245, -8238416.122746646 4960104.411919914, -8237795.939599539 4959878.375087572, -8237550.591441831 4959683.107643001, -8237142.494188582 4959358.012856822, -8236080.060968452 4957443.165360137, -8235850.074900473 4956724.20408174, -8235982.211136043 4956556.718028503))"
11,gdf_nodes11,0,15 mins,"POLYGON ((-8236149.980740619 4968139.804447367, -8237976.243778776 4969999.705296422, -8237917.021809674 4971124.590086212, -8237235.835581612 4971414.163376082, -8237218.135782576 4971421.081513929, -8237144.375487977 4971371.582418875, -8237139.210263603 4971360.169755061, -8237085.08672718 4971237.333909293, -8237008.265146584 4971027.107971961, -8236954.831791003 4970858.701353935, -8236119.312220906 4968160.361044381, -8236149.980740619 4968139.804447367))"
12,gdf_nodes12,0,15 mins,"POLYGON ((-8236180.025871183 4968077.400756785, -8236191.703285767 4968078.076182839, -8236337.943700823 4968180.403768068, -8237586.414053968 4970247.418222578, -8237650.500684817 4970567.646449317, -8237628.815648011 4970851.724864652, -8237592.369646724 4970934.003692992, -8237345.218113265 4971221.191898651, -8237257.431562827 4971287.375780457, -8237132.375246869 4971356.585858237, -8237043.898515587 4971325.359009512, -8236968.546352269 4971286.891076631, -8236943.933612855 4971265.931331162, -8236934.44919224 4971256.369472015, -8236782.197524681 4971086.563574054, -8235645.892690459 4968149.025544113, -8236180.025871183 4968077.400756785))"
13,gdf_nodes13,0,15 mins,"POLYGON ((-8218871.314470109 4975272.056799421, -8219364.337362883 4975834.059084136, -8218868.175260468 4976488.750365867, -8218647.662481154 4976756.379503638, -8218240.411256038 4976794.222335107, -8218144.186688196 4976792.385301067, -8217617.177954882 4976776.792570054, -8217518.381906804 4976704.942880357, -8217604.776963607 4975745.831726377, -8217608.049756637 4975732.547729521, -8217742.913319732 4975349.024192214, -8218255.695422122 4975296.360679647, -8218871.314470109 4975272.056799421))"
14,gdf_nodes14,0,15 mins,"POLYGON ((-8220191.585894815 4976321.219520578, -8219207.287825271 4977385.647683429, -8218474.649728565 4977899.591615076, -8218460.857243655 4977903.030932879, -8218032.945121046 4977860.215921878, -8217537.17263685 4977688.575616414, -8217527.220674372 4977683.504939093, -8217404.735838653 4977231.034747454, -8218197.263821405 4976672.582035013, -8218379.126473513 4976592.82667627, -8218394.377243754 4976587.154033211, -8218411.598368978 4976581.334433912, -8218572.521824869 4976534.542630176, -8220191.585894815 4976321.219520578))"
15,gdf_nodes15,0,15 mins,"POLYGON ((-8218494.052715809 4976677.123128098, -8219302.610705239 4976739.522957548, -8219279.623230388 4977028.101634262, -8219069.017885757 4977390.086227803, -8218600.140190536 4977747.865992363, -8218494.642709112 4977789.783946807, -8218480.115515562 4977794.119790371, -8217535.502844486 4977672.349458252, -8217404.735838653 4977231.034747454, -8218012.662709824 4976851.743719697, -8218494.052715809 4976677.123128098))"
16,gdf_nodes16,0,15 mins,"POLYGON ((-8217471.483005332 4974989.348631541, -8219053.522212639 4975233.779045343, -8219059.288562262 4975252.719535246, -8218473.080123744 4976151.810548452, -8218460.90177145 4976168.636689886, -8218416.106808356 4976205.169355233, -8217701.658316446 4976421.443768756, -8217636.569810178 4976361.720573911, -8217629.857244884 4976354.167026552, -8217435.226247179 4976108.150887796, -8217311.984438922 4975808.651757023, -8217252.550962789 4975133.067390613, -8217261.890668065 4975109.190034961, -8217414.754592824 4975004.879735921, -8217471.483005332 4974989.348631541))"
17,gdf_nodes17,0,15 mins,"POLYGON ((-8232805.486827275 4966067.480675979, -8233456.483209435 4966188.152318518, -8233686.780971989 4966263.448067082, -8233837.641145911 4966460.770012279, -8233981.922337928 4966659.798938678, -8234577.247842742 4967631.05712, -8234071.879618438 4969034.746534557, -8233732.778185585 4969285.930044836, -8233475.964120326 4969445.234102522, -8233283.548380488 4969538.338892347, -8233062.85748999 4969594.584013484, -8232505.592119079 4969699.144993939, -8232295.420920461 4969709.718638477, -8231926.619447464 4969619.989879226, -8231726.021725055 4969539.660575553, -8231332.952603063 4969377.094881187, -8231132.132241672 4969292.215222128, -8231009.157600193 4967440.274517467, -8231632.825047362 4966575.691583326, -8231825.652669314 4966436.546807912, -8232174.617009053 4966273.328016264, -8232565.370685635 4966104.181139692, -8232805.486827275 4966067.480675979))"
18,gdf_nodes18,0,15 mins,"POLYGON ((-8227268.56667471 4985966.711018342, -8228014.507450567 4986535.140060239, -8228065.525173196 4986666.318432975, -8228067.506660134 4987296.00506075, -8228033.331576459 4987632.035023391, -8227852.548723413 4988036.492741837, -8227256.265870977 4988791.132975073, -8226908.448121994 4989212.296107451, -8226626.141893341 4989389.171799785, -8226211.053776072 4989322.600239277, -8226138.673843157 4989288.843746286, -8225853.695946728 4989092.516886285, -8225696.746596658 4987646.526943704, -8225771.20820405 4987321.309891348, -8226303.538009023 4986394.783949707, -8226386.582349155 4986300.63571451, -8226783.58104917 4986021.638638979, -8226933.116521155 4985986.746177834, -8227268.56667471 4985966.711018342))"
19,gdf_nodes19,0,15 mins,"POLYGON ((-8234825.045029249 4965294.747676581, -8235460.901960659 4965432.246822652, -8236270.261450421 4965817.040386607, -8236629.645294498 4966148.515483461, -8236744.326633913 4966328.967143742, -8236855.434617673 4966505.619800506, -8237014.031496207 4966758.955231008, -8237092.845695688 4966896.9300799, -8236597.362642167 4968357.133913777, -8235746.035704377 4968280.720786926, -8234835.197366809 4967886.63881426, -8234570.490749652 4967589.109294684, -8234283.920984502 4967183.970393787, -8234167.480797132 4966410.708789365, -8234134.652679297 4965420.973199793, -8234825.045029249 4965294.747676581))"
0,gdf_nodes0,0,15 mins,"POLYGON ((-8220736.906684364 4970789.656360211, -8221582.367084989 4971196.457513665, -8221730.978605199 4971268.428285166, -8222733.610994874 4972846.998058349, -8222595.085020532 4972945.159393739, -8222482.329508307 4972996.899422812, -8220274.607971047 4973916.483836675, -8219002.916372123 4972608.870570285, -8218831.228321473 4972150.495158928, -8219683.668454171 4971372.786844919, -8220736.906684364 4970789.656360211))"
1,gdf_nodes1,0,15 mins,"POLYGON ((-8234154.645659844 4978085.448793505, -8234397.021587148 4978099.853056221, -8235287.544117647 4978165.613194839, -8235553.786943777 4978227.963739631, -8235878.004960713 4978486.100993874, -8236377.295140817 4979081.318422618, -8236439.144249904 4979236.725047956, -8236558.300632847 4979588.280658178, -8236416.746768356 4979961.077202617, -8236294.896453733 4980210.895162211, -8235851.889408174 4980501.708194605, -8235349.727185204 4980606.400654258, -8233976.501078727 4980642.699987088, -8233610.538252744 4979526.156634565, -8234104.073215177 4978176.916222574, -8234154.645659844 4978085.448793505))"
2,gdf_nodes2,0,15 mins,"POLYGON ((-8254796.819212724 4943880.128744278, -8255063.48505292 4943967.527517649, -8256031.296705876 4944386.882551393, -8256139.543778723 4944981.744164552, -8256164.980282368 4945167.065352585, -8256036.773624822 4946005.734731723, -8255751.550825512 4946454.478439637, -8254880.097323786 4946521.637931764, -8254647.818074296 4946505.316843614, -8253613.882643809 4945893.515386821, -8253491.542523427 4945766.208049559, -8253535.257687462 4945528.108208051, -8253883.498450511 4944255.200504215, -8253927.324934035 4944117.104700414, -8254207.90571058 4943958.050857541, -8254330.891484009 4943941.309268614, -8254777.382829632 4943882.662667925, -8254796.819212724 4943880.128744278))"
3,gdf_nodes3,0,15 mins,"POLYGON ((-8228229.398595593 4983512.494499129, -8228857.318447311 4983623.822493654, -8229520.53770956 4984237.664034078, -8229904.868251522 4984869.900294536, -8229951.232819438 4985420.952622219, -8229884.763951487 4985726.880702321, -8229821.078070804 4985864.800065657, -8229637.779397263 4986114.107206558, -8229226.876892846 4986336.61788589, -8228632.274964724 4986257.136594564, -8228247.866499115 4985950.132764024, -8227930.939908829 4985641.329312438, -8227778.242963306 4985440.766021699, -8227578.858623347 4984619.668916281, -8227589.322655482 4983769.697913443, -8227671.55436333 4983700.752791642, -8228010.733719828 4983513.229818572, -8228229.398595593 4983512.494499129))"
4,gdf_nodes4,0,15 mins,"POLYGON ((-8228258.419586842 4981676.971579806, -8230103.484486997 4982927.036032401, -8230285.937132406 4983184.84166689, -8230297.458699704 4983206.150531499, -8230443.81043425 4983531.21574942, -8230469.859195096 4983904.545273023, -8229643.067073075 4985315.149455856, -8229428.008948812 4985351.892869498, -8226089.782322803 4985285.142927652, -8225954.317634456 4985276.802894289, -8225901.440876328 4985262.343911539, -8225864.360353946 4985087.808176219, -8225863.080179801 4984812.03748699, -8225941.515893013 4984207.616696503, -8228258.419586842 4981676.971579806))"
5,gdf_nodes5,0,15 mins,"POLYGON ((-8229179.81101214 4986914.336731198, -8229286.633195505 4986932.726143722, -8229386.486778745 4987000.884964647, -8229690.455780308 4987578.540161831, -8229710.582344242 4987698.536195411, -8229945.967407525 4989968.042740536, -8229900.671506721 4990049.423239099, -8229569.095271443 4990343.943909806, -8228082.423471901 4991057.140792616, -8227605.486245545 4991252.447510739, -8227508.571496861 4991270.550743019, -8227279.142026337 4991279.528781252, -8227091.680003839 4991154.867252217, -8227036.576855896 4991032.120621598, -8226907.223607594 4989933.945543663, -8226904.596467611 4989625.663438302, -8227024.966233007 4989254.925504623, -8227063.928054784 4989144.87229117, -8227537.347585231 4988323.742942477, -8228051.476653459 4987842.427451213, -8228951.205305847 4987100.909963143, -8229179.81101214 4986914.336731198))"
6,gdf_nodes6,0,15 mins,"POLYGON ((-8228123.945641967 4983704.120620108, -8228510.112955526 4983785.743019117, -8229112.685359191 4984126.476110559, -8229308.028801635 4984365.69349659, -8229751.191694483 4984967.094109991, -8229764.616825074 4985683.796010736, -8229761.254976451 4985695.298972257, -8229071.385828107 4986377.542986184, -8228154.235675411 4986591.453717769, -8227977.616171318 4986628.098960507, -8227033.248403123 4986691.474518498, -8226960.623567329 4986574.683158814, -8226859.912824007 4986227.230142696, -8226807.18078122 4985946.558219537, -8226896.648255969 4985103.414185588, -8227206.339079356 4984315.643410251, -8227737.81172425 4983739.402002154, -8227891.14319087 4983704.841247314, -8228123.945641967 4983704.120620108))"
7,gdf_nodes7,0,15 mins,"POLYGON ((-8215861.21317516 4965453.722522971, -8216367.93949725 4965849.042364117, -8216768.578344616 4966348.022516604, -8217182.942885195 4967124.89087452, -8217205.273575049 4967769.088318388, -8217152.853226835 4968553.000340886, -8216007.15302759 4968877.960191295, -8215384.687830921 4968952.469000822, -8214690.299111251 4968766.300830778, -8214443.125313895 4968507.759385135, -8214274.910431356 4967455.000793309, -8214245.076807823 4967178.919844396, -8214361.294356212 4966489.837936685, -8215861.21317516 4965453.722522971))"
8,gdf_nodes8,0,15 mins,"POLYGON ((-8230730.936796853 4983430.286134608, -8231893.190204378 4983473.36087825, -8232139.774008434 4983731.960399495, -8232404.959299402 4984121.063820687, -8232812.70033028 4984784.812375183, -8232991.434904698 4985185.327758105, -8232655.895695549 4985852.664377926, -8232378.476392542 4986304.180967531, -8231176.715697735 4986753.85012149, -8229930.772297031 4985903.972697657, -8229862.455525532 4985723.791660404, -8229570.175070505 4983892.470850668, -8230497.822651182 4983433.60975094, -8230730.936796853 4983430.286134608))"
9,gdf_nodes9,0,15 mins,"POLYGON ((-8235259.703112999 4975671.212341099, -8236810.216640513 4976047.430337753, -8237857.554937694 4977114.429994103, -8237814.875044924 4977325.712834723, -8237789.583256615 4977400.873956634, -8237729.715634466 4977555.945200811, -8236998.591482834 4978697.428205895, -8236936.564262563 4978793.237653352, -8236885.680123322 4978871.041260707, -8236185.435998435 4978675.276630961, -8235844.141571614 4978546.307543498, -8235002.833387995 4977825.293827355, -8234773.526368908 4977591.395441408, -8234620.116978647 4977243.291995461, -8234336.307936869 4976483.768486129, -8234386.724534249 4976392.41977881, -8235259.703112999 4975671.212341099))"
10,gdf_nodes10,0,15 mins,"POLYGON ((-8227315.120485759 4983481.669957876, -8227951.801181404 4983505.979571274, -8228404.470758766 4983990.169680798, -8228576.793330514 4985046.344263155, -8227863.903311473 4985796.369694185, -8227423.835100469 4986223.993837611, -8226960.623567329 4986574.683158814, -8226049.618250524 4986214.873347241, -8225581.820354363 4985976.419680799, -8225487.710856847 4985876.141431108, -8226024.27080247 4984651.423662547, -8226793.455088004 4983879.44049203, -8227315.120485759 4983481.669957876))"
11,gdf_nodes11,0,15 mins,"POLYGON ((-8234277.586905476 4980059.765779405, -8235133.088324171 4980986.925519886, -8235401.824706894 4981506.660997209, -8235401.702255456 4981592.146745771, -8235319.025269642 4982056.023642212, -8234951.103220622 4982739.219113578, -8234913.621948073 4982806.231046158, -8234902.122644673 4982825.921495186, -8234551.388325031 4983377.74079314, -8234216.049490965 4983854.791689626, -8232791.850189654 4982527.89263712, -8232475.658308004 4981575.82587941, -8232328.271302194 4981020.859142873, -8232383.051623615 4980921.690372319, -8232390.665876784 4980907.914152813, -8233048.664254914 4980572.865424568, -8234277.586905476 4980059.765779405))"
12,gdf_nodes12,0,15 mins,"POLYGON ((-8221313.485986928 4968647.197939063, -8221525.215658417 4968648.754446357, -8222366.557237882 4968730.897267635, -8223559.289921988 4969928.243185393, -8223564.744577035 4970028.842484582, -8223091.547685572 4971163.718331906, -8223012.265944229 4971335.111881003, -8222782.057237267 4971658.401576341, -8222610.736540938 4971696.591887458, -8221250.423495393 4971153.569060941, -8221010.763763663 4971038.50555937, -8220779.586577133 4970913.720325947, -8219418.082413037 4969802.66440306, -8219432.620738535 4969505.340926153, -8219513.305105464 4969360.955941197, -8221313.485986928 4968647.197939063))"
13,gdf_nodes13,0,15 mins,"POLYGON ((-8213181.08511482 4969320.263609283, -8213408.0321607 4969387.183567851, -8214246.457169509 4970033.83576143, -8214406.612520915 4970935.854313658, -8213876.720612789 4971327.76785036, -8213508.698376225 4971559.695001776, -8213201.567901128 4971622.267803946, -8212951.210366332 4971310.435959928, -8212584.969241623 4970811.49632146, -8212475.430862683 4970513.055342764, -8212961.696662366 4969510.172397112, -8213082.233406997 4969339.060479201, -8213181.08511482 4969320.263609283))"
